ts,venue,market,description,bid,ask,bid_size,ask_size
2026-06-01T14:22:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4243,0.4493,277,136
2026-06-01T14:22:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3273,0.3704,280,251
2026-06-01T14:22:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3064,0.3369,234,149
2026-06-01T14:22:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4251,0.4511,43,58
2026-06-01T14:22:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3402,0.3655,268,98
2026-06-01T14:22:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.307,0.3359,182,203
2026-06-01T14:22:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.426,0.4597,258,291
2026-06-01T14:22:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3351,0.3712,147,197
2026-06-01T14:22:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3106,0.3431,249,28
2026-06-01T14:23:00+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4266,0.4623,165,242
2026-06-01T14:23:00+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.331,0.366,191,252
2026-06-01T14:23:00+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3154,0.3471,223,200
2026-06-01T14:23:10+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4342,0.4593,42,170
2026-06-01T14:23:10+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3316,0.3624,188,261
2026-06-01T14:23:10+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3178,0.3461,75,200
2026-06-01T14:23:20+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4345,0.4655,195,228
2026-06-01T14:23:20+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.334,0.3643,134,96
2026-06-01T14:23:20+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3111,0.3516,76,273
2026-06-01T14:23:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4256,0.4687,176,238
2026-06-01T14:23:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3301,0.3754,80,221
2026-06-01T14:23:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3193,0.3454,190,186
2026-06-01T14:23:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4318,0.4617,33,40
2026-06-01T14:23:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3396,0.3733,191,179
2026-06-01T14:23:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.308,0.3626,222,152
2026-06-01T14:23:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4314,0.4636,90,248
2026-06-01T14:23:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3379,0.375,42,176
2026-06-01T14:23:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3207,0.3485,69,61
2026-06-01T14:24:00+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4279,0.4622,179,276
2026-06-01T14:24:00+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3369,0.3764,25,48
2026-06-01T14:24:00+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3199,0.3454,182,60
2026-06-01T14:24:10+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4278,0.4617,170,242
2026-06-01T14:24:10+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3339,0.3656,122,60
2026-06-01T14:24:10+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3163,0.355,169,150
2026-06-01T14:24:20+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.431,0.4577,140,168
2026-06-01T14:24:20+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3383,0.3635,48,236
2026-06-01T14:24:20+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3166,0.3559,284,272
2026-06-01T14:24:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4276,0.4591,82,28
2026-06-01T14:24:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3371,0.3635,261,224
2026-06-01T14:24:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.319,0.3519,64,57
2026-06-01T14:24:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4326,0.4584,45,77
2026-06-01T14:24:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3399,0.3656,177,45
2026-06-01T14:24:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3216,0.3467,193,23
2026-06-01T14:24:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4261,0.4611,217,168
2026-06-01T14:24:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3413,0.3718,113,296
2026-06-01T14:24:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3216,0.351,37,143
2026-06-01T14:25:00+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.43,0.4568,88,117
2026-06-01T14:25:00+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.344,0.3728,34,94
2026-06-01T14:25:00+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3213,0.3501,107,194
2026-06-01T14:25:10+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4271,0.466,260,29
2026-06-01T14:25:10+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3398,0.3755,252,258
2026-06-01T14:25:10+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3236,0.3547,122,150
2026-06-01T14:25:20+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4277,0.4568,116,210
2026-06-01T14:25:20+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3357,0.3736,27,201
2026-06-01T14:25:20+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3247,0.352,38,192
2026-06-01T14:25:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4263,0.4588,63,284
2026-06-01T14:25:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3398,0.3717,155,232
2026-06-01T14:25:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3218,0.3577,243,299
2026-06-01T14:25:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4271,0.4556,96,193
2026-06-01T14:25:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3416,0.3679,20,264
2026-06-01T14:25:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3203,0.3664,215,91
2026-06-01T14:25:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4206,0.4539,44,170
2026-06-01T14:25:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3411,0.3722,154,283
2026-06-01T14:25:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3293,0.3557,223,51
2026-06-01T14:26:00+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4193,0.4475,96,80
2026-06-01T14:26:00+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.336,0.3809,136,53
2026-06-01T14:26:00+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3304,0.3567,271,72
2026-06-01T14:26:10+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.421,0.4519,54,156
2026-06-01T14:26:10+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3465,0.3726,216,202
2026-06-01T14:26:10+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3295,0.3585,23,90
2026-06-01T14:26:20+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4249,0.4559,246,28
2026-06-01T14:26:20+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3448,0.3721,82,238
2026-06-01T14:26:20+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.328,0.3541,88,128
2026-06-01T14:26:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4248,0.4578,146,57
2026-06-01T14:26:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3403,0.3745,70,98
2026-06-01T14:26:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3228,0.3611,160,188
2026-06-01T14:26:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.425,0.4555,167,209
2026-06-01T14:26:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3345,0.3713,244,62
2026-06-01T14:26:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3282,0.3616,178,78
2026-06-01T14:26:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4234,0.4626,204,98
2026-06-01T14:26:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3403,0.3696,133,90
2026-06-01T14:26:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3281,0.365,51,111
2026-06-01T14:27:00+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4184,0.4585,64,141
2026-06-01T14:27:00+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3373,0.3663,25,182
2026-06-01T14:27:00+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3323,0.3622,24,122
2026-06-01T14:27:10+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4184,0.4559,49,279
2026-06-01T14:27:10+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3328,0.3744,237,98
2026-06-01T14:27:10+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3323,0.3628,219,229
2026-06-01T14:27:20+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4185,0.4482,57,212
2026-06-01T14:27:20+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3381,0.3718,191,57
2026-06-01T14:27:20+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3329,0.3638,230,51
2026-06-01T14:27:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4154,0.4443,22,224
2026-06-01T14:27:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3409,0.3686,228,179
2026-06-01T14:27:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3367,0.3742,217,160
2026-06-01T14:27:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4146,0.4413,92,264
2026-06-01T14:27:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3326,0.3631,36,299
2026-06-01T14:27:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3384,0.3719,217,184
2026-06-01T14:27:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4179,0.447,234,42
2026-06-01T14:27:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3225,0.3636,124,174
2026-06-01T14:27:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.339,0.3855,133,38
2026-06-01T14:28:00+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4118,0.4526,116,168
2026-06-01T14:28:00+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3279,0.3547,100,262
2026-06-01T14:28:00+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3449,0.39,41,112
2026-06-01T14:28:10+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4121,0.4535,259,253
2026-06-01T14:28:10+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3228,0.3524,41,208
2026-06-01T14:28:10+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3515,0.3906,154,81
2026-06-01T14:28:20+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4149,0.4532,254,216
2026-06-01T14:28:20+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3237,0.3536,195,145
2026-06-01T14:28:20+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3643,0.393,111,292
2026-06-01T14:28:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4218,0.4511,129,23
2026-06-01T14:28:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3245,0.3596,185,24
2026-06-01T14:28:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3603,0.3945,295,235
2026-06-01T14:28:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4248,0.4523,20,292
2026-06-01T14:28:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3278,0.3536,67,201
2026-06-01T14:28:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3513,0.4045,66,193
2026-06-01T14:28:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4176,0.4548,43,293
2026-06-01T14:28:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.319,0.3557,48,225
2026-06-01T14:28:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3629,0.3977,189,204
2026-06-01T14:29:00+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4243,0.4509,41,127
2026-06-01T14:29:00+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3294,0.3575,226,144
2026-06-01T14:29:00+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3662,0.3937,74,95
2026-06-01T14:29:10+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.427,0.4522,88,292
2026-06-01T14:29:10+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3283,0.3562,136,166
2026-06-01T14:29:10+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3653,0.3944,179,280
2026-06-01T14:29:20+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4184,0.4497,37,202
2026-06-01T14:29:20+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3271,0.3563,258,37
2026-06-01T14:29:20+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3699,0.3962,257,154
2026-06-01T14:29:30+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4166,0.4535,68,108
2026-06-01T14:29:30+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.3267,0.3594,76,263
2026-06-01T14:29:30+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3619,0.3966,60,149
2026-06-01T14:29:40+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4249,0.4554,159,297
2026-06-01T14:29:40+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.329,0.3592,244,82
2026-06-01T14:29:40+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.3635,0.3906,292,81
2026-06-01T14:29:50+00:00,kalshi,KX_BIRDFLU_US_2026,Will US bird flu reports exceed threshold by Dec 2026?,0.4205,0.4614,148,155
2026-06-01T14:29:50+00:00,polymarket,PM_HEATWAVE_EU_2026,Will Europe record a severe heatwave in July 2026?,0.329,0.362,290,168
2026-06-01T14:29:50+00:00,polymarket,PM_HURRICANE_FL_2026,Will a named hurricane make Florida landfall in 2026?,0.36,0.3884,144,294
